2.1236 	WARNING 	sounddevice audio lib was requested but not loaded: sounddevice not working
42.7195 	EXP 	text_32: alignVert = 'top'
42.7195 	EXP 	text_32: wrapWidth = 1.8
42.7195 	EXP 	text_32: height = 0.05
42.7195 	EXP 	text_31: text = 'When is the next assessment in the class?'
42.7195 	EXP 	image_14: image = 'storypics/44_storypic'
42.7195 	EXP 	text_31: autoDraw = True
42.7195 	EXP 	text_32: autoDraw = True
42.7195 	EXP 	image_14: autoDraw = True
42.7195 	EXP 	polygon_10: autoDraw = True
42.7195 	EXP 	bottom_line_10: autoDraw = True
42.7195 	EXP 	right_line_10: autoDraw = True
42.7195 	EXP 	left_line_10: autoDraw = True
42.7195 	EXP 	text_32: text = ''
42.8043 	DATA 	Keypress: return
42.8213 	EXP 	New trial (rep=0, index=5): OrderedDict([('count', 5)])
42.8358 	EXP 	text_31: autoDraw = False
42.8358 	EXP 	text_32: autoDraw = False
42.8358 	EXP 	image_14: autoDraw = False
42.8358 	EXP 	polygon_10: autoDraw = False
42.8358 	EXP 	bottom_line_10: autoDraw = False
42.8358 	EXP 	right_line_10: autoDraw = False
42.8358 	EXP 	left_line_10: autoDraw = False
42.8358 	EXP 	text_43: text = 6
42.8358 	EXP 	text_43: autoDraw = True
42.8358 	EXP 	text_44: autoDraw = True
42.9879 	DATA 	Keypress: return
43.2554 	DATA 	Keypress: space
43.2572 	WARNING 	Requested image 'storypics/33_storypic' not found but similar filename 'storypics/33_storypic.jpg' exists. This will be used instead but changing the filename is advised.
43.3028 	EXP 	text_43: autoDraw = False
43.3028 	EXP 	text_44: autoDraw = False
43.3028 	EXP 	image_10: image = 'storypics/33_storypic'
43.3028 	EXP 	image_10: autoDraw = True
43.3028 	EXP 	text_22: autoDraw = True
43.6546 	DATA 	Keypress: return
43.9552 	DATA 	Keypress: space
43.9681 	WARNING 	Requested image 'storypics/33_storypic' not found but similar filename 'storypics/33_storypic.jpg' exists. This will be used instead but changing the filename is advised.
44.0028 	EXP 	image_10: autoDraw = False
44.0028 	EXP 	text_22: autoDraw = False
44.0028 	EXP 	text_15: alignHoriz = 'left'
44.0028 	EXP 	text_15: alignVert = 'top'
44.0028 	EXP 	text_15: wrapWidth = 1.8
44.0028 	EXP 	text_15: height = 0.05
44.0028 	EXP 	text_14: text = 'What is the grocery store like upon entering?'
44.0028 	EXP 	image_6: image = 'storypics/33_storypic'
44.0028 	EXP 	text_14: autoDraw = True
44.0028 	EXP 	text_15: autoDraw = True
44.0028 	EXP 	image_6: autoDraw = True
44.0028 	EXP 	polygon_3: autoDraw = True
44.0028 	EXP 	bottom_line_3: autoDraw = True
44.0028 	EXP 	right_line_3: autoDraw = True
44.0028 	EXP 	left_line_3: autoDraw = True
44.0028 	EXP 	text_15: text = ''
44.2545 	DATA 	Keypress: return
44.2822 	WARNING 	Requested image 'storypics/33_storypic' not found but similar filename 'storypics/33_storypic.jpg' exists. This will be used instead but changing the filename is advised.
44.3195 	EXP 	text_14: autoDraw = False
44.3195 	EXP 	text_15: autoDraw = False
44.3195 	EXP 	image_6: autoDraw = False
44.3195 	EXP 	polygon_3: autoDraw = False
44.3195 	EXP 	bottom_line_3: autoDraw = False
44.3195 	EXP 	right_line_3: autoDraw = False
44.3195 	EXP 	left_line_3: autoDraw = False
44.3195 	EXP 	text_17: alignHoriz = 'left'
44.3195 	EXP 	text_17: alignVert = 'top'
44.3195 	EXP 	text_17: wrapWidth = 1.8
44.3195 	EXP 	text_17: height = 0.05
44.3195 	EXP 	text_16: text = 'What items do the clients pick out?'
44.3195 	EXP 	image_7: image = 'storypics/33_storypic'
44.3195 	EXP 	text_16: autoDraw = True
44.3195 	EXP 	text_17: autoDraw = True
44.3195 	EXP 	image_7: autoDraw = True
44.3195 	EXP 	polygon_4: autoDraw = True
44.3195 	EXP 	bottom_line_4: autoDraw = True
44.3195 	EXP 	right_line_4: autoDraw = True
44.3195 	EXP 	left_line_4: autoDraw = True
44.3195 	EXP 	text_17: text = ''
44.4714 	DATA 	Keypress: return
44.5031 	WARNING 	Requested image 'storypics/33_storypic' not found but similar filename 'storypics/33_storypic.jpg' exists. This will be used instead but changing the filename is advised.
44.5358 	EXP 	text_16: autoDraw = False
44.5358 	EXP 	text_17: autoDraw = False
44.5358 	EXP 	image_7: autoDraw = False
44.5358 	EXP 	polygon_4: autoDraw = False
44.5358 	EXP 	bottom_line_4: autoDraw = False
44.5358 	EXP 	right_line_4: autoDraw = False
44.5358 	EXP 	left_line_4: autoDraw = False
44.5358 	EXP 	text_19: alignHoriz = 'left'
44.5358 	EXP 	text_19: alignVert = 'top'
44.5358 	EXP 	text_19: wrapWidth = 1.8
44.5358 	EXP 	text_19: height = 0.05
44.5358 	EXP 	text_18: text = 'How is the checkout line and how long do the clients wait in line?'
44.5358 	EXP 	image_8: image = 'storypics/33_storypic'
44.5358 	EXP 	text_18: autoDraw = True
44.5358 	EXP 	text_19: autoDraw = True
44.5358 	EXP 	image_8: autoDraw = True
44.5358 	EXP 	polygon_5: autoDraw = True
44.5358 	EXP 	bottom_line_5: autoDraw = True
44.5358 	EXP 	right_line_5: autoDraw = True
44.5358 	EXP 	left_line_5: autoDraw = True
44.5358 	EXP 	text_19: text = ''
44.6573 	DATA 	Keypress: return
44.7040 	WARNING 	Requested image 'storypics/33_storypic' not found but similar filename 'storypics/33_storypic.jpg' exists. This will be used instead but changing the filename is advised.
44.7528 	EXP 	text_18: autoDraw = False
44.7528 	EXP 	text_19: autoDraw = False
44.7528 	EXP 	image_8: autoDraw = False
44.7528 	EXP 	polygon_5: autoDraw = False
44.7528 	EXP 	bottom_line_5: autoDraw = False
44.7528 	EXP 	right_line_5: autoDraw = False
44.7528 	EXP 	left_line_5: autoDraw = False
44.7528 	EXP 	text_21: alignHoriz = 'left'
44.7528 	EXP 	text_21: alignVert = 'top'
44.7528 	EXP 	text_21: wrapWidth = 1.8
44.7528 	EXP 	text_21: height = 0.05
44.7528 	EXP 	text_20: text = 'How much are the groceries and what method of payment do the clients use?'
44.7528 	EXP 	image_9: image = 'storypics/33_storypic'
44.7528 	EXP 	text_20: autoDraw = True
44.7528 	EXP 	text_21: autoDraw = True
44.7528 	EXP 	image_9: autoDraw = True
44.7528 	EXP 	polygon_6: autoDraw = True
44.7528 	EXP 	bottom_line_6: autoDraw = True
44.7528 	EXP 	right_line_6: autoDraw = True
44.7528 	EXP 	left_line_6: autoDraw = True
44.7528 	EXP 	text_21: text = ''
44.8546 	DATA 	Keypress: return
44.8828 	WARNING 	Requested image 'storypics/33_storypic' not found but similar filename 'storypics/33_storypic.jpg' exists. This will be used instead but changing the filename is advised.
44.9196 	EXP 	text_20: autoDraw = False
44.9196 	EXP 	text_21: autoDraw = False
44.9196 	EXP 	image_9: autoDraw = False
44.9196 	EXP 	polygon_6: autoDraw = False
44.9196 	EXP 	bottom_line_6: autoDraw = False
44.9196 	EXP 	right_line_6: autoDraw = False
44.9196 	EXP 	left_line_6: autoDraw = False
44.9196 	EXP 	text_26: alignHoriz = 'left'
44.9196 	EXP 	text_26: alignVert = 'top'
44.9196 	EXP 	text_26: wrapWidth = 1.8
44.9196 	EXP 	text_26: height = 0.05
44.9196 	EXP 	text_25: text = 'What industry are the business people in?'
44.9196 	EXP 	image_11: image = 'storypics/33_storypic'
44.9196 	EXP 	text_25: autoDraw = True
44.9196 	EXP 	text_26: autoDraw = True
44.9196 	EXP 	image_11: autoDraw = True
44.9196 	EXP 	polygon_7: autoDraw = True
44.9196 	EXP 	bottom_line_7: autoDraw = True
44.9196 	EXP 	right_line_7: autoDraw = True
44.9196 	EXP 	left_line_7: autoDraw = True
44.9196 	EXP 	text_26: text = ''
45.0376 	DATA 	Keypress: return
45.0683 	WARNING 	Requested image 'storypics/33_storypic' not found but similar filename 'storypics/33_storypic.jpg' exists. This will be used instead but changing the filename is advised.
45.1026 	EXP 	text_25: autoDraw = False
45.1026 	EXP 	text_26: autoDraw = False
45.1026 	EXP 	image_11: autoDraw = False
45.1026 	EXP 	polygon_7: autoDraw = False
45.1026 	EXP 	bottom_line_7: autoDraw = False
45.1026 	EXP 	right_line_7: autoDraw = False
45.1026 	EXP 	left_line_7: autoDraw = False
45.1026 	EXP 	text_28: alignHoriz = 'left'
45.1026 	EXP 	text_28: alignVert = 'top'
45.1026 	EXP 	text_28: wrapWidth = 1.8
45.1026 	EXP 	text_28: height = 0.05
45.1026 	EXP 	text_27: text = 'What is being negotiated and how much money is at stake?'
45.1026 	EXP 	image_12: image = 'storypics/33_storypic'
45.1026 	EXP 	text_27: autoDraw = True
45.1026 	EXP 	text_28: autoDraw = True
45.1026 	EXP 	image_12: autoDraw = True
45.1026 	EXP 	polygon_8: autoDraw = True
45.1026 	EXP 	bottom_line_8: autoDraw = True
45.1026 	EXP 	right_line_8: autoDraw = True
45.1026 	EXP 	left_line_8: autoDraw = True
45.1026 	EXP 	text_28: text = ''
45.2213 	DATA 	Keypress: return
45.2491 	WARNING 	Requested image 'storypics/33_storypic' not found but similar filename 'storypics/33_storypic.jpg' exists. This will be used instead but changing the filename is advised.
45.2863 	EXP 	text_27: autoDraw = False
45.2863 	EXP 	text_28: autoDraw = False
45.2863 	EXP 	image_12: autoDraw = False
45.2863 	EXP 	polygon_8: autoDraw = False
45.2863 	EXP 	bottom_line_8: autoDraw = False
45.2863 	EXP 	right_line_8: autoDraw = False
45.2863 	EXP 	left_line_8: autoDraw = False
45.2863 	EXP 	text_30: alignHoriz = 'left'
45.2863 	EXP 	text_30: alignVert = 'top'
45.2863 	EXP 	text_30: wrapWidth = 1.8
45.2863 	EXP 	text_30: height = 0.05
45.2863 	EXP 	text_29: text = 'What is the response to the proposed deal?'
45.2863 	EXP 	image_13: image = 'storypics/33_storypic'
45.2863 	EXP 	text_29: autoDraw = True
45.2863 	EXP 	text_30: autoDraw = True
45.2863 	EXP 	image_13: autoDraw = True
45.2863 	EXP 	polygon_9: autoDraw = True
45.2863 	EXP 	bottom_line_9: autoDraw = True
45.2863 	EXP 	right_line_9: autoDraw = True
45.2863 	EXP 	left_line_9: autoDraw = True
45.2863 	EXP 	text_30: text = ''
45.3881 	DATA 	Keypress: return
45.4171 	WARNING 	Requested image 'storypics/33_storypic' not found but similar filename 'storypics/33_storypic.jpg' exists. This will be used instead but changing the filename is advised.
45.4530 	EXP 	text_29: autoDraw = False
45.4530 	EXP 	text_30: autoDraw = False
45.4530 	EXP 	image_13: autoDraw = False
45.4530 	EXP 	polygon_9: autoDraw = False
45.4530 	EXP 	bottom_line_9: autoDraw = False
45.4530 	EXP 	right_line_9: autoDraw = False
45.4530 	EXP 	left_line_9: autoDraw = False
45.4530 	EXP 	text_32: alignHoriz = 'left'
45.4530 	EXP 	text_32: alignVert = 'top'
45.4530 	EXP 	text_32: wrapWidth = 1.8
45.4530 	EXP 	text_32: height = 0.05
45.4530 	EXP 	text_31: text = 'What comes about from the business proposal?'
45.4530 	EXP 	image_14: image = 'storypics/33_storypic'
45.4530 	EXP 	text_31: autoDraw = True
45.4530 	EXP 	text_32: autoDraw = True
45.4530 	EXP 	image_14: autoDraw = True
45.4530 	EXP 	polygon_10: autoDraw = True
45.4530 	EXP 	bottom_line_10: autoDraw = True
45.4530 	EXP 	right_line_10: autoDraw = True
45.4530 	EXP 	left_line_10: autoDraw = True
45.4530 	EXP 	text_32: text = ''
45.5881 	DATA 	Keypress: return
45.6046 	EXP 	New trial (rep=0, index=6): OrderedDict([('count', 6)])
45.6196 	EXP 	text_31: autoDraw = False
45.6196 	EXP 	text_32: autoDraw = False
45.6196 	EXP 	image_14: autoDraw = False
45.6196 	EXP 	polygon_10: autoDraw = False
45.6196 	EXP 	bottom_line_10: autoDraw = False
45.6196 	EXP 	right_line_10: autoDraw = False
45.6196 	EXP 	left_line_10: autoDraw = False
45.6196 	EXP 	text_43: text = 7
45.6196 	EXP 	text_43: autoDraw = True
45.6196 	EXP 	text_44: autoDraw = True
45.8216 	DATA 	Keypress: return
46.0742 	DATA 	Keypress: space
46.0881 	WARNING 	Requested image 'storypics/42_storypic' not found but similar filename 'storypics/42_storypic.jpg' exists. This will be used instead but changing the filename is advised.
46.1361 	EXP 	text_43: autoDraw = False
46.1361 	EXP 	text_44: autoDraw = False
46.1361 	EXP 	image_10: image = 'storypics/42_storypic'
46.1361 	EXP 	image_10: autoDraw = True
46.1361 	EXP 	text_22: autoDraw = True
46.5553 	DATA 	Keypress: space
46.5727 	WARNING 	Requested image 'storypics/42_storypic' not found but similar filename 'storypics/42_storypic.jpg' exists. This will be used instead but changing the filename is advised.
46.6031 	EXP 	image_10: autoDraw = False
46.6031 	EXP 	text_22: autoDraw = False
46.6031 	EXP 	text_15: alignHoriz = 'left'
46.6031 	EXP 	text_15: alignVert = 'top'
46.6031 	EXP 	text_15: wrapWidth = 1.8
46.6031 	EXP 	text_15: height = 0.05
46.6031 	EXP 	text_14: text = 'When the clients arrive at the airport, how much time do they have to go through?'
46.6031 	EXP 	image_6: image = 'storypics/42_storypic'
46.6031 	EXP 	text_14: autoDraw = True
46.6031 	EXP 	text_15: autoDraw = True
46.6031 	EXP 	image_6: autoDraw = True
46.6031 	EXP 	polygon_3: autoDraw = True
46.6031 	EXP 	bottom_line_3: autoDraw = True
46.6031 	EXP 	right_line_3: autoDraw = True
46.6031 	EXP 	left_line_3: autoDraw = True
46.6031 	EXP 	text_15: text = ''
368.7781 	DATA 	Keypress: apostrophe
369.0271 	DATA 	Keypress: return
369.0595 	WARNING 	Requested image 'storypics/42_storypic' not found but similar filename 'storypics/42_storypic.jpg' exists. This will be used instead but changing the filename is advised.
369.1086 	EXP 	text_14: autoDraw = False
369.1086 	EXP 	text_15: autoDraw = False
369.1086 	EXP 	image_6: autoDraw = False
369.1086 	EXP 	polygon_3: autoDraw = False
369.1086 	EXP 	bottom_line_3: autoDraw = False
369.1086 	EXP 	right_line_3: autoDraw = False
369.1086 	EXP 	left_line_3: autoDraw = False
369.1086 	EXP 	text_17: alignHoriz = 'left'
369.1086 	EXP 	text_17: alignVert = 'top'
369.1086 	EXP 	text_17: wrapWidth = 1.8
369.1086 	EXP 	text_17: height = 0.05
369.1086 	EXP 	text_16: text = 'What do the clients have do at security to comply with the security check?'
369.1086 	EXP 	image_7: image = 'storypics/42_storypic'
369.1086 	EXP 	text_16: autoDraw = True
369.1086 	EXP 	text_17: autoDraw = True
369.1086 	EXP 	image_7: autoDraw = True
369.1086 	EXP 	polygon_4: autoDraw = True
369.1086 	EXP 	bottom_line_4: autoDraw = True
369.1086 	EXP 	right_line_4: autoDraw = True
369.1086 	EXP 	left_line_4: autoDraw = True
369.1086 	EXP 	text_17: text = ''
369.4279 	DATA 	Keypress: apostrophe
369.6772 	DATA 	Keypress: return
369.7079 	WARNING 	Requested image 'storypics/42_storypic' not found but similar filename 'storypics/42_storypic.jpg' exists. This will be used instead but changing the filename is advised.
369.7420 	EXP 	text_16: autoDraw = False
369.7420 	EXP 	text_17: autoDraw = False
369.7420 	EXP 	image_7: autoDraw = False
369.7420 	EXP 	polygon_4: autoDraw = False
369.7420 	EXP 	bottom_line_4: autoDraw = False
369.7420 	EXP 	right_line_4: autoDraw = False
369.7420 	EXP 	left_line_4: autoDraw = False
369.7420 	EXP 	text_19: alignHoriz = 'left'
369.7420 	EXP 	text_19: alignVert = 'top'
369.7420 	EXP 	text_19: wrapWidth = 1.8
369.7420 	EXP 	text_19: height = 0.05
369.7420 	EXP 	text_18: text = 'How do the clients feel when they are \xa0walking to the gates?'
369.7420 	EXP 	image_8: image = 'storypics/42_storypic'
369.7420 	EXP 	text_18: autoDraw = True
369.7420 	EXP 	text_19: autoDraw = True
369.7420 	EXP 	image_8: autoDraw = True
369.7420 	EXP 	polygon_5: autoDraw = True
369.7420 	EXP 	bottom_line_5: autoDraw = True
369.7420 	EXP 	right_line_5: autoDraw = True
369.7420 	EXP 	left_line_5: autoDraw = True
369.7420 	EXP 	text_19: text = ''
370.0113 	DATA 	Keypress: apostrophe
370.2939 	DATA 	Keypress: return
370.3221 	WARNING 	Requested image 'storypics/42_storypic' not found but similar filename 'storypics/42_storypic.jpg' exists. This will be used instead but changing the filename is advised.
370.3587 	EXP 	text_18: autoDraw = False
370.3587 	EXP 	text_19: autoDraw = False
370.3587 	EXP 	image_8: autoDraw = False
370.3587 	EXP 	polygon_5: autoDraw = False
370.3587 	EXP 	bottom_line_5: autoDraw = False
370.3587 	EXP 	right_line_5: autoDraw = False
370.3587 	EXP 	left_line_5: autoDraw = False
370.3587 	EXP 	text_21: alignHoriz = 'left'
370.3587 	EXP 	text_21: alignVert = 'top'
370.3587 	EXP 	text_21: wrapWidth = 1.8
370.3587 	EXP 	text_21: height = 0.05
370.3587 	EXP 	text_20: text = 'Where does each client sit on the plane?'
370.3587 	EXP 	image_9: image = 'storypics/42_storypic'
370.3587 	EXP 	text_20: autoDraw = True
370.3587 	EXP 	text_21: autoDraw = True
370.3587 	EXP 	image_9: autoDraw = True
370.3587 	EXP 	polygon_6: autoDraw = True
370.3587 	EXP 	bottom_line_6: autoDraw = True
370.3587 	EXP 	right_line_6: autoDraw = True
370.3587 	EXP 	left_line_6: autoDraw = True
370.3587 	EXP 	text_21: text = ''
370.6302 	DATA 	Keypress: apostrophe
370.9267 	DATA 	Keypress: return
370.9573 	WARNING 	Requested image 'storypics/42_storypic' not found but similar filename 'storypics/42_storypic.jpg' exists. This will be used instead but changing the filename is advised.
370.9921 	EXP 	text_20: autoDraw = False
370.9921 	EXP 	text_21: autoDraw = False
370.9921 	EXP 	image_9: autoDraw = False
370.9921 	EXP 	polygon_6: autoDraw = False
370.9921 	EXP 	bottom_line_6: autoDraw = False
370.9921 	EXP 	right_line_6: autoDraw = False
370.9921 	EXP 	left_line_6: autoDraw = False
370.9921 	EXP 	text_26: alignHoriz = 'left'
370.9921 	EXP 	text_26: alignVert = 'top'
370.9921 	EXP 	text_26: wrapWidth = 1.8
370.9921 	EXP 	text_26: height = 0.05
370.9921 	EXP 	text_25: text = 'Who notices who first and why do they notice the other?'
370.9921 	EXP 	image_11: image = 'storypics/42_storypic'
370.9921 	EXP 	text_25: autoDraw = True
370.9921 	EXP 	text_26: autoDraw = True
370.9921 	EXP 	image_11: autoDraw = True
370.9921 	EXP 	polygon_7: autoDraw = True
370.9921 	EXP 	bottom_line_7: autoDraw = True
370.9921 	EXP 	right_line_7: autoDraw = True
370.9921 	EXP 	left_line_7: autoDraw = True
370.9921 	EXP 	text_26: text = ''
371.2948 	DATA 	Keypress: apostrophe
371.5440 	DATA 	Keypress: return
371.5713 	WARNING 	Requested image 'storypics/42_storypic' not found but similar filename 'storypics/42_storypic.jpg' exists. This will be used instead but changing the filename is advised.
371.6088 	EXP 	text_25: autoDraw = False
371.6088 	EXP 	text_26: autoDraw = False
371.6088 	EXP 	image_11: autoDraw = False
371.6088 	EXP 	polygon_7: autoDraw = False
371.6088 	EXP 	bottom_line_7: autoDraw = False
371.6088 	EXP 	right_line_7: autoDraw = False
371.6088 	EXP 	left_line_7: autoDraw = False
371.6088 	EXP 	text_28: alignHoriz = 'left'
371.6088 	EXP 	text_28: alignVert = 'top'
371.6088 	EXP 	text_28: wrapWidth = 1.8
371.6088 	EXP 	text_28: height = 0.05
371.6088 	EXP 	text_27: text = 'How does the couple start talking?'
371.6088 	EXP 	image_12: image = 'storypics/42_storypic'
371.6088 	EXP 	text_27: autoDraw = True
371.6088 	EXP 	text_28: autoDraw = True
371.6088 	EXP 	image_12: autoDraw = True
371.6088 	EXP 	polygon_8: autoDraw = True
371.6088 	EXP 	bottom_line_8: autoDraw = True
371.6088 	EXP 	right_line_8: autoDraw = True
371.6088 	EXP 	left_line_8: autoDraw = True
371.6088 	EXP 	text_28: text = ''
371.8948 	DATA 	Keypress: apostrophe
372.0940 	DATA 	Keypress: return
372.1271 	WARNING 	Requested image 'storypics/42_storypic' not found but similar filename 'storypics/42_storypic.jpg' exists. This will be used instead but changing the filename is advised.
372.1589 	EXP 	text_27: autoDraw = False
372.1589 	EXP 	text_28: autoDraw = False
372.1589 	EXP 	image_12: autoDraw = False
372.1589 	EXP 	polygon_8: autoDraw = False
372.1589 	EXP 	bottom_line_8: autoDraw = False
372.1589 	EXP 	right_line_8: autoDraw = False
372.1589 	EXP 	left_line_8: autoDraw = False
372.1589 	EXP 	text_30: alignHoriz = 'left'
372.1589 	EXP 	text_30: alignVert = 'top'
372.1589 	EXP 	text_30: wrapWidth = 1.8
372.1589 	EXP 	text_30: height = 0.05
372.1589 	EXP 	text_29: text = 'Which of the people proposes going on an actual date and what do they propose?'
372.1589 	EXP 	image_13: image = 'storypics/42_storypic'
372.1589 	EXP 	text_29: autoDraw = True
372.1589 	EXP 	text_30: autoDraw = True
372.1589 	EXP 	image_13: autoDraw = True
372.1589 	EXP 	polygon_9: autoDraw = True
372.1589 	EXP 	bottom_line_9: autoDraw = True
372.1589 	EXP 	right_line_9: autoDraw = True
372.1589 	EXP 	left_line_9: autoDraw = True
372.1589 	EXP 	text_30: text = ''
372.4946 	DATA 	Keypress: apostrophe
372.7106 	DATA 	Keypress: return
372.7396 	WARNING 	Requested image 'storypics/42_storypic' not found but similar filename 'storypics/42_storypic.jpg' exists. This will be used instead but changing the filename is advised.
372.7756 	EXP 	text_29: autoDraw = False
372.7756 	EXP 	text_30: autoDraw = False
372.7756 	EXP 	image_13: autoDraw = False
372.7756 	EXP 	polygon_9: autoDraw = False
372.7756 	EXP 	bottom_line_9: autoDraw = False
372.7756 	EXP 	right_line_9: autoDraw = False
372.7756 	EXP 	left_line_9: autoDraw = False
372.7756 	EXP 	text_32: alignHoriz = 'left'
372.7756 	EXP 	text_32: alignVert = 'top'
372.7756 	EXP 	text_32: wrapWidth = 1.8
372.7756 	EXP 	text_32: height = 0.05
372.7756 	EXP 	text_31: text = 'Who leaves first and why do they have to go?'
372.7756 	EXP 	image_14: image = 'storypics/42_storypic'
372.7756 	EXP 	text_31: autoDraw = True
372.7756 	EXP 	text_32: autoDraw = True
372.7756 	EXP 	image_14: autoDraw = True
372.7756 	EXP 	polygon_10: autoDraw = True
372.7756 	EXP 	bottom_line_10: autoDraw = True
372.7756 	EXP 	right_line_10: autoDraw = True
372.7756 	EXP 	left_line_10: autoDraw = True
372.7756 	EXP 	text_32: text = ''
373.0473 	DATA 	Keypress: apostrophe
373.3274 	DATA 	Keypress: return
373.3440 	EXP 	New trial (rep=0, index=7): OrderedDict([('count', 7)])
373.3589 	EXP 	text_31: autoDraw = False
373.3589 	EXP 	text_32: autoDraw = False
373.3589 	EXP 	image_14: autoDraw = False
373.3589 	EXP 	polygon_10: autoDraw = False
373.3589 	EXP 	bottom_line_10: autoDraw = False
373.3589 	EXP 	right_line_10: autoDraw = False
373.3589 	EXP 	left_line_10: autoDraw = False
373.3589 	EXP 	text_43: text = 8
373.3589 	EXP 	text_43: autoDraw = True
373.3589 	EXP 	text_44: autoDraw = True
374.5108 	DATA 	Keypress: return
374.9948 	DATA 	Keypress: space
374.9967 	WARNING 	Requested image 'storypics/31_storypic' not found but similar filename 'storypics/31_storypic.jpg' exists. This will be used instead but changing the filename is advised.
375.0424 	EXP 	text_43: autoDraw = False
375.0424 	EXP 	text_44: autoDraw = False
375.0424 	EXP 	image_10: image = 'storypics/31_storypic'
375.0424 	EXP 	image_10: autoDraw = True
375.0424 	EXP 	text_22: autoDraw = True
375.4442 	DATA 	Keypress: return
375.7116 	DATA 	Keypress: space
375.7232 	WARNING 	Requested image 'storypics/31_storypic' not found but similar filename 'storypics/31_storypic.jpg' exists. This will be used instead but changing the filename is advised.
375.7591 	EXP 	image_10: autoDraw = False
375.7591 	EXP 	text_22: autoDraw = False
375.7591 	EXP 	text_15: alignHoriz = 'left'
375.7591 	EXP 	text_15: alignVert = 'top'
375.7591 	EXP 	text_15: wrapWidth = 1.8
375.7591 	EXP 	text_15: height = 0.05
375.7591 	EXP 	text_14: text = 'How is the restaurant decorated?'
375.7591 	EXP 	image_6: image = 'storypics/31_storypic'
375.7591 	EXP 	text_14: autoDraw = True
375.7591 	EXP 	text_15: autoDraw = True
375.7591 	EXP 	image_6: autoDraw = True
375.7591 	EXP 	polygon_3: autoDraw = True
375.7591 	EXP 	bottom_line_3: autoDraw = True
375.7591 	EXP 	right_line_3: autoDraw = True
375.7591 	EXP 	left_line_3: autoDraw = True
376.3282 	DATA 	Keypress: semicolon
376.6277 	DATA 	Keypress: return
376.6538 	WARNING 	Requested image 'storypics/31_storypic' not found but similar filename 'storypics/31_storypic.jpg' exists. This will be used instead but changing the filename is advised.
376.6925 	EXP 	text_14: autoDraw = False
376.6925 	EXP 	text_15: autoDraw = False
376.6925 	EXP 	image_6: autoDraw = False
376.6925 	EXP 	polygon_3: autoDraw = False
376.6925 	EXP 	bottom_line_3: autoDraw = False
376.6925 	EXP 	right_line_3: autoDraw = False
376.6925 	EXP 	left_line_3: autoDraw = False
376.6925 	EXP 	text_17: alignHoriz = 'left'
376.6925 	EXP 	text_17: alignVert = 'top'
376.6925 	EXP 	text_17: wrapWidth = 1.8
376.6925 	EXP 	text_17: height = 0.05
376.6925 	EXP 	text_16: text = 'What are the menus like?'
376.6925 	EXP 	image_7: image = 'storypics/31_storypic'
376.6925 	EXP 	text_16: autoDraw = True
376.6925 	EXP 	text_17: autoDraw = True
376.6925 	EXP 	image_7: autoDraw = True
376.6925 	EXP 	polygon_4: autoDraw = True
376.6925 	EXP 	bottom_line_4: autoDraw = True
376.6925 	EXP 	right_line_4: autoDraw = True
376.6925 	EXP 	left_line_4: autoDraw = True
377.0949 	DATA 	Keypress: semicolon
377.3444 	DATA 	Keypress: return
377.3704 	WARNING 	Requested image 'storypics/31_storypic' not found but similar filename 'storypics/31_storypic.jpg' exists. This will be used instead but changing the filename is advised.
377.4092 	EXP 	text_16: autoDraw = False
377.4092 	EXP 	text_17: autoDraw = False
377.4092 	EXP 	image_7: autoDraw = False
377.4092 	EXP 	polygon_4: autoDraw = False
377.4092 	EXP 	bottom_line_4: autoDraw = False
377.4092 	EXP 	right_line_4: autoDraw = False
377.4092 	EXP 	left_line_4: autoDraw = False
377.4092 	EXP 	text_19: alignHoriz = 'left'
377.4092 	EXP 	text_19: alignVert = 'top'
377.4092 	EXP 	text_19: wrapWidth = 1.8
377.4092 	EXP 	text_19: height = 0.05
377.4092 	EXP 	text_18: text = 'What do the clients order?'
377.4092 	EXP 	image_8: image = 'storypics/31_storypic'
377.4092 	EXP 	text_18: autoDraw = True
377.4092 	EXP 	text_19: autoDraw = True
377.4092 	EXP 	image_8: autoDraw = True
377.4092 	EXP 	polygon_5: autoDraw = True
377.4092 	EXP 	bottom_line_5: autoDraw = True
377.4092 	EXP 	right_line_5: autoDraw = True
377.4092 	EXP 	left_line_5: autoDraw = True
377.5951 	DATA 	Keypress: semicolon
377.8111 	DATA 	Keypress: return
377.8384 	WARNING 	Requested image 'storypics/31_storypic' not found but similar filename 'storypics/31_storypic.jpg' exists. This will be used instead but changing the filename is advised.
377.8759 	EXP 	text_18: autoDraw = False
377.8759 	EXP 	text_19: autoDraw = False
377.8759 	EXP 	image_8: autoDraw = False
377.8759 	EXP 	polygon_5: autoDraw = False
377.8759 	EXP 	bottom_line_5: autoDraw = False
377.8759 	EXP 	right_line_5: autoDraw = False
377.8759 	EXP 	left_line_5: autoDraw = False
377.8759 	EXP 	text_21: alignHoriz = 'left'
377.8759 	EXP 	text_21: alignVert = 'top'
377.8759 	EXP 	text_21: wrapWidth = 1.8
377.8759 	EXP 	text_21: height = 0.05
377.8759 	EXP 	text_20: text = 'How do the clients like the food?'
377.8759 	EXP 	image_9: image = 'storypics/31_storypic'
377.8759 	EXP 	text_20: autoDraw = True
377.8759 	EXP 	text_21: autoDraw = True
377.8759 	EXP 	image_9: autoDraw = True
